Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
conditions,Night,1003.0,93.0,3541.0,3102.0,449,774.0,130.0,9.0,147.0,422.0,37.0,8.0,372.0,843.0,0.25,0.333,0.439,0.773,1363.0,91.0,32.0,6.0,28.0,9.0,17.0,0.293,112.0,112.0
conditions,Day,555.0,52.0,1895.0,1668.0,183,356.0,59.0,2.0,47.0,169.0,21.0,5.0,196.0,491.0,0.213,0.305,0.336,0.64,560.0,46.0,24.0,4.0,3.0,4.0,13.0,0.273,78.0,79.0
conditions,Open,1365.0,127.0,4752.0,4169.0,568,995.0,158.0,11.0,180.0,536.0,51.0,11.0,502.0,1163.0,0.239,0.325,0.411,0.736,1715.0,117.0,43.0,8.0,29.0,12.0,25.0,0.285,103.0,101.0
conditions,Dome,90.0,9.0,328.0,290.0,25,60.0,16.0,0.0,6.0,20.0,3.0,1.0,28.0,86.0,0.207,0.291,0.324,0.615,94.0,13.0,7.0,1.0,2.0,0.0,1.0,0.27,71.0,82.0
conditions,Retract,103.0,9.0,356.0,311.0,39,75.0,15.0,0.0,8.0,35.0,4.0,1.0,38.0,85.0,0.241,0.335,0.367,0.702,114.0,7.0,6.0,1.0,0.0,1.0,4.0,0.307,95.0,102.0
conditions,Grass,1379.0,129.0,4852.0,4255.0,584,1017.0,165.0,9.0,185.0,550.0,53.0,11.0,516.0,1187.0,0.239,0.326,0.412,0.738,1755.0,114.0,45.0,8.0,27.0,12.0,27.0,0.286,103.0,102.0
conditions,Artif. Turf,179.0,16.0,584.0,515.0,48,113.0,24.0,2.0,9.0,41.0,5.0,2.0,52.0,147.0,0.219,0.302,0.326,0.629,168.0,23.0,11.0,2.0,4.0,1.0,3.0,0.287,74.0,81.0
parks,LAA-Angel Stad,31.0,3.0,113.0,100.0,15,28.0,5.0,0.0,4.0,14.0,1.0,1.0,10.0,27.0,0.28,0.354,0.45,0.804,45.0,7.0,2.0,0.0,1.0,0.0,0.0,0.343,121.0,116.0
parks,BAL-Camden Yards,83.0,8.0,313.0,279.0,43,79.0,7.0,0.0,18.0,40.0,1.0,2.0,29.0,65.0,0.283,0.355,0.502,0.856,140.0,13.0,3.0,0.0,2.0,1.0,0.0,0.308,135.0,110.0
parks,NYM-Citi Field,49.0,3.0,112.0,102.0,17,24.0,2.0,1.0,8.0,16.0,0.0,0.0,9.0,34.0,0.235,0.295,0.51,0.804,52.0,2.0,0.0,0.0,1.0,0.0,0.0,0.262,118.0,132.0
parks,PHI-CitizensBank,34.0,2.0,73.0,68.0,7,14.0,3.0,1.0,3.0,7.0,0.0,0.0,5.0,22.0,0.206,0.26,0.412,0.672,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.256,83.0,84.0
parks,DET-Comerica Pk,30.0,3.0,116.0,104.0,5,23.0,2.0,0.0,1.0,3.0,0.0,0.0,11.0,36.0,0.221,0.302,0.269,0.571,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.328,60.0,64.0
parks,BOS-Fenway Pk,74.0,7.0,266.0,230.0,21,54.0,9.0,1.0,3.0,21.0,7.0,2.0,27.0,71.0,0.235,0.326,0.322,0.647,74.0,8.0,5.0,2.0,2.0,0.0,0.0,0.323,81.0,66.0
parks,Field of Dreams,10.0,1.0,42.0,36.0,8,8.0,0.0,0.0,4.0,8.0,1.0,0.0,6.0,14.0,0.222,0.333,0.556,0.889,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,141.0,87.0
parks,TEX-GlbLifeField,41.0,4.0,142.0,127.0,13,33.0,5.0,2.0,1.0,13.0,1.0,0.0,12.0,29.0,0.26,0.324,0.354,0.678,45.0,8.0,1.0,0.0,2.0,0.0,0.0,0.323,88.0,94.0
parks,CHW-Guaranteed,22.0,2.0,89.0,76.0,12,19.0,5.0,1.0,5.0,11.0,2.0,0.0,11.0,29.0,0.25,0.348,0.539,0.888,41.0,1.0,1.0,0.0,1.0,2.0,1.0,0.326,142.0,142.0
parks,KCR-KauffmanStad,29.0,3.0,124.0,107.0,17,28.0,6.0,1.0,2.0,16.0,3.0,1.0,15.0,28.0,0.262,0.35,0.393,0.742,42.0,4.0,0.0,0.0,1.0,0.0,0.0,0.333,106.0,104.0
parks,MIA-loanDepot pk,48.0,3.0,114.0,98.0,10,20.0,3.0,0.0,2.0,8.0,1.0,1.0,12.0,32.0,0.204,0.31,0.296,0.606,29.0,2.0,3.0,1.0,0.0,1.0,2.0,0.281,69.0,84.0
parks,HOU-MinuteMaidPk,27.0,3.0,122.0,104.0,12,26.0,5.0,0.0,3.0,11.0,2.0,0.0,18.0,27.0,0.25,0.361,0.385,0.745,40.0,4.0,0.0,0.0,0.0,0.0,2.0,0.311,107.0,108.0
parks,CLE-Progressive,40.0,4.0,157.0,134.0,16,28.0,3.0,0.0,9.0,15.0,0.0,0.0,22.0,39.0,0.209,0.325,0.433,0.758,58.0,0.0,1.0,0.0,0.0,0.0,1.0,0.221,108.0,109.0
parks,OAK-Coliseum,43.0,4.0,148.0,137.0,18,33.0,6.0,0.0,8.0,17.0,1.0,2.0,9.0,31.0,0.241,0.297,0.46,0.757,63.0,3.0,2.0,0.0,0.0,0.0,1.0,0.255,106.0,116.0
parks,TOR-Sahlen Field,33.0,3.0,124.0,106.0,17,24.0,4.0,0.0,6.0,15.0,1.0,0.0,15.0,27.0,0.226,0.317,0.434,0.751,46.0,1.0,0.0,1.0,2.0,0.0,4.0,0.24,106.0,91.0
parks,SEA-T-Mobile Pk,28.0,3.0,120.0,109.0,17,29.0,7.0,0.0,3.0,16.0,1.0,0.0,8.0,26.0,0.266,0.333,0.413,0.746,45.0,1.0,3.0,0.0,0.0,0.0,0.0,0.325,106.0,122.0
