Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
hitloc,Ball In Play,145.0,,3615.0,3573.0,373,1080.0,249.0,13.0,0.0,357.0,0.0,0.0,0.0,0.0,0.302,0.3,0.379,0.679,1355.0,105.0,0.0,10.0,32.0,0.0,32.0,0.3,72.0,104.0
hitloc,Not in Play,145.0,,1833.0,1332.0,392,232.0,0.0,0.0,232.0,380.0,72.0,20.0,451.0,1100.0,0.174,0.399,0.697,1.096,928.0,0.0,48.0,0.0,0.0,14.0,0.0,,170.0,152.0
hitloc,Fair Terr,145.0,,3752.0,3711.0,740,1312.0,249.0,13.0,232.0,724.0,0.0,0.0,0.0,0.0,0.354,0.351,0.615,0.966,2283.0,105.0,0.0,10.0,31.0,0.0,32.0,0.308,138.0,113.0
hitloc,Foul Terr,71.0,,94.0,93.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-100.0,
hitloc,Pulled-RHB,145.0,,891.0,889.0,271,406.0,96.0,0.0,111.0,266.0,0.0,0.0,0.0,0.0,0.457,0.456,0.939,1.395,835.0,24.0,0.0,1.0,1.0,0.0,17.0,0.379,239.0,136.0
hitloc,Up Mdle-RHB,145.0,,1687.0,1666.0,307,527.0,75.0,3.0,84.0,299.0,0.0,0.0,0.0,0.0,0.316,0.313,0.516,0.829,860.0,60.0,0.0,4.0,17.0,0.0,9.0,0.277,105.0,111.0
hitloc,Opp Fld-RHB,142.0,,551.0,545.0,81,172.0,35.0,6.0,18.0,78.0,0.0,0.0,0.0,0.0,0.316,0.313,0.501,0.814,273.0,3.0,0.0,1.0,5.0,0.0,3.0,0.289,102.0,103.0
hitloc,Pulled-LHB,97.0,,201.0,200.0,40,72.0,19.0,1.0,13.0,40.0,0.0,0.0,0.0,0.0,0.36,0.358,0.66,1.018,132.0,6.0,0.0,0.0,1.0,0.0,0.0,0.314,149.0,104.0
hitloc,Up Mdle-LHB,123.0,,377.0,367.0,35,102.0,16.0,3.0,6.0,35.0,0.0,0.0,0.0,0.0,0.278,0.273,0.387,0.66,142.0,11.0,0.0,4.0,6.0,0.0,2.0,0.262,65.0,66.0
hitloc,Opp Fld-LHB,77.0,,125.0,123.0,7,33.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.268,0.264,0.333,0.597,41.0,1.0,0.0,0.0,2.0,0.0,1.0,0.264,51.0,50.0
hitloc,Unknown Loc,16.0,,15.0,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0
traj,Ground Balls,145.0,,1565.0,1565.0,125,396.0,34.0,1.0,0.0,112.0,0.0,0.0,0.0,0.0,0.253,0.253,0.276,0.529,432.0,104.0,0.0,0.0,0.0,0.0,26.0,0.253,35.0,112.0
traj,Fly Balls,145.0,,1319.0,1292.0,380,293.0,41.0,5.0,203.0,377.0,0.0,0.0,0.0,0.0,0.227,0.222,0.738,0.96,953.0,0.0,0.0,0.0,27.0,0.0,6.0,0.081,125.0,106.0
traj,Line Drives,144.0,,942.0,937.0,235,616.0,173.0,7.0,29.0,235.0,0.0,0.0,0.0,0.0,0.657,0.654,0.95,1.604,890.0,0.0,0.0,0.0,5.0,0.0,0.0,0.643,301.0,109.0
traj,Bunts,20.0,,21.0,11.0,1,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.636,0.636,0.727,1.364,8.0,1.0,0.0,10.0,0.0,0.0,0.0,0.636,247.0,255.0
opp,Inter-League,256.0,20.0,775.0,695.0,110,190.0,37.0,3.0,36.0,106.0,13.0,3.0,64.0,155.0,0.273,0.341,0.491,0.832,341.0,16.0,9.0,3.0,3.0,6.0,8.0,0.304,108.0,130.0
opp,Los Angeles Angels,70.0,7.0,264.0,234.0,41,58.0,12.0,1.0,7.0,39.0,3.0,0.0,29.0,56.0,0.248,0.333,0.397,0.731,93.0,5.0,1.0,0.0,0.0,0.0,1.0,0.298,85.0,97.0
opp,Atlanta Braves,75.0,6.0,241.0,213.0,43,63.0,11.0,0.0,12.0,42.0,3.0,2.0,22.0,47.0,0.296,0.368,0.516,0.885,110.0,4.0,3.0,1.0,1.0,2.0,2.0,0.329,122.0,148.0
opp,Baltimore Orioles,168.0,16.0,637.0,561.0,125,172.0,38.0,1.0,33.0,122.0,8.0,2.0,64.0,103.0,0.307,0.381,0.554,0.935,311.0,8.0,6.0,1.0,5.0,0.0,1.0,0.323,134.0,127.0
