Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as RHB@HOU-MinuteMaidPk,2.0,,50.0,42.0,8,8.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0,12.0,0.19,0.32,0.333,0.653,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.214,77.0,82.0
platparks,as LHB@HOU-MinuteMaidPk,2.0,,28.0,23.0,3,3.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,6.0,0.13,0.286,0.13,0.416,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,18.0,21.0
platparks,as RHB@LAD-Dodger Stad,74.0,,1580.0,1379.0,204,349.0,71.0,5.0,75.0,200.0,14.0,3.0,156.0,354.0,0.253,0.339,0.475,0.814,655.0,28.0,29.0,6.0,10.0,11.0,10.0,0.285,116.0,124.0
platparks,as LHB@LAD-Dodger Stad,74.0,,1139.0,989.0,155,213.0,43.0,4.0,45.0,151.0,13.0,4.0,118.0,281.0,0.215,0.312,0.403,0.716,399.0,12.0,23.0,5.0,4.0,6.0,9.0,0.252,91.0,116.0
platparks,as RHB@MIA-loanDepot pk,4.0,,99.0,92.0,11,26.0,6.0,0.0,3.0,11.0,0.0,0.0,5.0,33.0,0.283,0.323,0.446,0.769,41.0,1.0,1.0,0.0,1.0,1.0,2.0,0.404,104.0,127.0
platparks,as LHB@MIA-loanDepot pk,4.0,,68.0,58.0,6,12.0,0.0,0.0,1.0,4.0,2.0,0.0,8.0,12.0,0.207,0.309,0.259,0.567,15.0,1.0,1.0,0.0,1.0,0.0,2.0,0.239,56.0,76.0
platparks,as RHB@MIL-Am Fam Field,4.0,,102.0,91.0,14,25.0,2.0,1.0,4.0,14.0,1.0,0.0,7.0,16.0,0.275,0.353,0.451,0.803,41.0,2.0,4.0,0.0,0.0,1.0,0.0,0.296,115.0,131.0
platparks,as LHB@MIL-Am Fam Field,4.0,,65.0,55.0,9,12.0,0.0,1.0,1.0,9.0,0.0,1.0,8.0,16.0,0.218,0.328,0.309,0.637,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.289,73.0,91.0
platparks,as LHB@NYM-Citi Field,3.0,,60.0,51.0,9,14.0,5.0,1.0,3.0,9.0,1.0,0.0,7.0,17.0,0.275,0.367,0.588,0.955,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.344,151.0,170.0
platparks,as RHB@NYM-Citi Field,3.0,,69.0,58.0,13,15.0,3.0,0.0,4.0,13.0,0.0,1.0,6.0,18.0,0.259,0.333,0.517,0.851,30.0,2.0,2.0,0.0,3.0,0.0,0.0,0.282,124.0,152.0
platparks,as RHB@OAK-Coliseum,3.0,,66.0,55.0,8,18.0,4.0,0.0,3.0,7.0,0.0,0.0,9.0,10.0,0.327,0.439,0.564,1.003,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.357,168.0,198.0
platparks,as LHB@OAK-Coliseum,3.0,,70.0,60.0,10,15.0,2.0,0.0,2.0,10.0,2.0,0.0,8.0,18.0,0.25,0.343,0.383,0.726,23.0,2.0,1.0,0.0,1.0,1.0,0.0,0.317,95.0,101.0
platparks,as RHB@PHI-CitizensBank,3.0,,63.0,57.0,6,15.0,1.0,0.0,0.0,5.0,2.0,0.0,5.0,10.0,0.263,0.333,0.281,0.614,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.319,68.0,75.0
platparks,as LHB@PHI-CitizensBank,3.0,,60.0,50.0,8,13.0,3.0,0.0,4.0,8.0,0.0,0.0,9.0,19.0,0.26,0.383,0.56,0.943,28.0,0.0,1.0,0.0,0.0,2.0,0.0,0.333,150.0,159.0
platparks,as RHB@PIT-PNC Pk,3.0,,67.0,56.0,8,17.0,1.0,1.0,4.0,8.0,1.0,0.0,10.0,7.0,0.304,0.418,0.571,0.989,32.0,1.0,1.0,0.0,0.0,1.0,0.0,0.289,163.0,175.0
platparks,as LHB@PIT-PNC Pk,3.0,,50.0,43.0,5,10.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,0.233,0.306,0.233,0.539,10.0,1.0,2.0,1.0,1.0,0.0,0.0,0.278,49.0,48.0
platparks,as RHB@SDP-Petco Pk,9.0,,216.0,195.0,22,38.0,5.0,1.0,9.0,20.0,0.0,0.0,17.0,68.0,0.195,0.265,0.369,0.634,72.0,2.0,2.0,1.0,1.0,2.0,1.0,0.244,68.0,79.0
platparks,as LHB@SDP-Petco Pk,9.0,,145.0,127.0,14,17.0,5.0,0.0,2.0,12.0,3.0,0.0,13.0,37.0,0.134,0.221,0.22,0.441,28.0,1.0,2.0,0.0,3.0,1.0,1.0,0.165,20.0,31.0
platparks,as RHB@SEA-T-Mobile Pk,2.0,,41.0,33.0,0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,12.0,0.121,0.293,0.212,0.505,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.19,40.0,50.0
platparks,as LHB@SEA-T-Mobile Pk,2.0,,29.0,26.0,4,3.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,4.0,0.115,0.207,0.231,0.438,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.095,18.0,39.0
platparks,as RHB@SFG-Oracle Park,9.0,,214.0,190.0,21,41.0,6.0,1.0,4.0,21.0,1.0,4.0,17.0,41.0,0.216,0.288,0.321,0.609,61.0,4.0,3.0,2.0,2.0,2.0,4.0,0.252,64.0,77.0
platparks,as LHB@SFG-Oracle Park,9.0,,135.0,119.0,19,32.0,5.0,0.0,5.0,18.0,3.0,0.0,12.0,35.0,0.269,0.333,0.437,0.77,52.0,1.0,0.0,3.0,1.0,0.0,0.0,0.338,105.0,114.0
platparks,as LHB@STL-Busch Stad 3,4.0,,44.0,42.0,5,8.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,7.0,0.19,0.227,0.31,0.537,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,43.0,66.0
platparks,as RHB@STL-Busch Stad 3,4.0,,95.0,90.0,12,19.0,4.0,0.0,5.0,11.0,0.0,0.0,4.0,19.0,0.211,0.242,0.422,0.664,38.0,1.0,0.0,0.0,1.0,0.0,0.0,0.209,74.0,89.0
platparks,as RHB@WSN-Natls Park,4.0,,87.0,77.0,15,24.0,2.0,0.0,3.0,15.0,1.0,0.0,3.0,21.0,0.312,0.368,0.455,0.822,35.0,0.0,5.0,0.0,2.0,1.0,0.0,0.382,120.0,117.0
platparks,as LHB@WSN-Natls Park,4.0,,60.0,54.0,11,12.0,4.0,0.0,2.0,11.0,0.0,0.0,6.0,13.0,0.222,0.3,0.407,0.707,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,88.0,86.0
