Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
clutch,Late & Close,84.0,,807.0,703.0,94,148.0,21.0,1.0,30.0,89.0,8.0,4.0,80.0,203.0,0.211,0.301,0.371,0.673,261.0,9.0,14.0,4.0,6.0,11.0,3.0,0.248,80.0,95.0
clutch,Tie Game,134.0,,1371.0,1209.0,160,283.0,52.0,7.0,57.0,156.0,20.0,7.0,134.0,323.0,0.234,0.316,0.43,0.747,520.0,12.0,15.0,6.0,7.0,17.0,8.0,0.27,98.0,105.0
clutch,Within 1 R,139.0,,2725.0,2416.0,333,573.0,111.0,11.0,109.0,322.0,36.0,12.0,252.0,643.0,0.237,0.315,0.428,0.743,1033.0,31.0,30.0,12.0,14.0,19.0,9.0,0.277,97.0,104.0
clutch,Within 2 R,141.0,,3711.0,3295.0,450,777.0,149.0,12.0,146.0,436.0,40.0,16.0,334.0,920.0,0.236,0.312,0.421,0.733,1388.0,42.0,41.0,18.0,22.0,27.0,18.0,0.28,95.0,102.0
clutch,Within 3 R,141.0,,4237.0,3749.0,526,900.0,175.0,16.0,165.0,510.0,52.0,17.0,391.0,1026.0,0.24,0.317,0.427,0.745,1602.0,46.0,46.0,22.0,28.0,29.0,24.0,0.284,97.0,105.0
clutch,Within 4 R,141.0,,4618.0,4083.0,573,985.0,198.0,17.0,177.0,554.0,53.0,18.0,430.0,1115.0,0.241,0.319,0.428,0.747,1748.0,55.0,52.0,22.0,30.0,32.0,25.0,0.286,98.0,105.0
clutch,Margin > 4 R,50.0,,756.0,663.0,126,164.0,34.0,1.0,38.0,118.0,2.0,0.0,71.0,160.0,0.247,0.324,0.474,0.798,314.0,16.0,8.0,6.0,8.0,2.0,9.0,0.266,111.0,118.0
clutch,Ahead,106.0,,2197.0,1924.0,315,467.0,104.0,6.0,91.0,304.0,21.0,4.0,212.0,510.0,0.243,0.322,0.445,0.767,856.0,29.0,24.0,17.0,20.0,17.0,10.0,0.28,103.0,104.0
clutch,Behind,100.0,,1806.0,1613.0,224,399.0,76.0,5.0,67.0,212.0,14.0,7.0,155.0,442.0,0.247,0.319,0.425,0.745,686.0,30.0,21.0,5.0,11.0,0.0,16.0,0.298,98.0,110.0
leverage,High Lvrge,130.0,,978.0,837.0,246,200.0,39.0,1.0,38.0,235.0,22.0,6.0,102.0,235.0,0.239,0.327,0.424,0.752,355.0,29.0,15.0,10.0,14.0,17.0,4.0,0.28,100.0,104.0
leverage,Medium Lvrge,143.0,,2067.0,1840.0,238,458.0,85.0,11.0,87.0,232.0,25.0,11.0,180.0,478.0,0.249,0.322,0.449,0.771,826.0,18.0,23.0,12.0,12.0,11.0,13.0,0.288,104.0,110.0
leverage,Low Lvrge,143.0,,2329.0,2069.0,215,491.0,108.0,6.0,90.0,205.0,8.0,1.0,219.0,562.0,0.237,0.315,0.426,0.741,881.0,24.0,22.0,6.0,12.0,6.0,17.0,0.281,97.0,106.0
inning,1st inning,143.0,,638.0,566.0,97,151.0,31.0,4.0,29.0,93.0,15.0,4.0,58.0,136.0,0.267,0.345,0.489,0.834,277.0,4.0,11.0,0.0,3.0,1.0,2.0,0.302,121.0,117.0
inning,2nd inning,143.0,,584.0,534.0,47,114.0,19.0,1.0,18.0,47.0,4.0,3.0,41.0,186.0,0.213,0.272,0.354,0.626,189.0,4.0,3.0,4.0,2.0,2.0,3.0,0.289,67.0,78.0
inning,3rd inning,143.0,,611.0,542.0,79,132.0,32.0,2.0,23.0,78.0,6.0,4.0,56.0,139.0,0.244,0.317,0.437,0.754,237.0,5.0,4.0,5.0,4.0,3.0,3.0,0.284,100.0,105.0
inning,4th inning,143.0,,627.0,561.0,87,154.0,43.0,3.0,20.0,86.0,7.0,0.0,49.0,143.0,0.275,0.335,0.469,0.804,263.0,12.0,6.0,3.0,8.0,4.0,1.0,0.33,113.0,115.0
inning,5th inning,143.0,,626.0,561.0,91,148.0,27.0,1.0,35.0,87.0,3.0,3.0,55.0,149.0,0.264,0.331,0.503,0.834,282.0,6.0,3.0,3.0,3.0,1.0,5.0,0.297,119.0,124.0
inning,6th inning,143.0,,622.0,543.0,90,131.0,21.0,2.0,33.0,86.0,4.0,0.0,61.0,143.0,0.241,0.325,0.47,0.794,255.0,11.0,8.0,6.0,4.0,8.0,5.0,0.264,110.0,116.0
inning,7th inning,142.0,,597.0,524.0,74,115.0,27.0,2.0,25.0,73.0,6.0,1.0,55.0,125.0,0.219,0.302,0.422,0.724,221.0,12.0,9.0,4.0,5.0,2.0,5.0,0.237,92.0,104.0
inning,8th inning,132.0,,594.0,513.0,87,127.0,23.0,3.0,18.0,81.0,7.0,3.0,68.0,138.0,0.248,0.341,0.409,0.75,210.0,8.0,7.0,1.0,5.0,3.0,7.0,0.301,101.0,112.0
inning,9th inning,103.0,,419.0,362.0,35,70.0,8.0,0.0,13.0,32.0,3.0,0.0,45.0,107.0,0.193,0.294,0.323,0.617,117.0,9.0,8.0,0.0,4.0,3.0,3.0,0.232,66.0,80.0
inning,Ext inning,11.0,,56.0,40.0,12,7.0,1.0,0.0,1.0,9.0,0.0,0.0,13.0,9.0,0.175,0.389,0.275,0.664,11.0,0.0,1.0,2.0,0.0,7.0,0.0,0.2,85.0,72.0
inning,Innings 1-3,143.0,,1833.0,1642.0,223,397.0,82.0,7.0,70.0,218.0,25.0,11.0,155.0,461.0,0.242,0.313,0.428,0.741,703.0,13.0,18.0,9.0,9.0,6.0,8.0,0.292,96.0,102.0
inning,Innings 4-6,143.0,,1875.0,1665.0,268,433.0,91.0,6.0,88.0,259.0,14.0,3.0,165.0,435.0,0.26,0.33,0.48,0.811,800.0,29.0,17.0,12.0,15.0,13.0,11.0,0.298,114.0,118.0
inning,Innings 7-9,142.0,,1610.0,1399.0,196,312.0,58.0,5.0,56.0,186.0,16.0,4.0,168.0,370.0,0.223,0.314,0.392,0.706,548.0,29.0,24.0,5.0,14.0,8.0,15.0,0.259,88.0,101.0
timesfacingopp,vs. SP,143.0,,3033.0,2725.0,381,691.0,150.0,12.0,132.0,374.0,38.0,12.0,247.0,712.0,0.254,0.321,0.463,0.783,1261.0,36.0,29.0,15.0,16.0,12.0,16.0,0.295,107.0,113.0
timesfacingopp,vs. RP,140.0,,2341.0,2021.0,318,458.0,82.0,6.0,83.0,298.0,17.0,6.0,254.0,563.0,0.227,0.319,0.396,0.715,801.0,35.0,31.0,13.0,22.0,22.0,18.0,0.268,91.0,100.0
timesfacingopp,"vs. SP, 1st",143.0,,1287.0,1158.0,124,264.0,54.0,5.0,43.0,121.0,2.0,2.0,102.0,355.0,0.228,0.298,0.395,0.693,457.0,10.0,15.0,8.0,4.0,2.0,6.0,0.289,84.0,97.0
timesfacingopp,"vs. SP, 2nd",135.0,,1152.0,1040.0,149,273.0,71.0,5.0,47.0,147.0,2.0,1.0,93.0,252.0,0.263,0.326,0.476,0.802,495.0,16.0,8.0,5.0,6.0,7.0,6.0,0.303,112.0,114.0
timesfacingopp,"vs. SP, 3rd",115.0,,582.0,516.0,105,152.0,25.0,2.0,41.0,104.0,1.0,0.0,51.0,100.0,0.295,0.361,0.589,0.95,304.0,10.0,6.0,2.0,6.0,3.0,4.0,0.291,149.0,141.0
timesfacingopp,"vs. SP, 4th+",5.0,,11.0,11.0,2,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,0.182,0.182,0.455,0.636,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,62.0,71.0
timesfacingopp,"vs. RP, 1st",140.0,,2260.0,1951.0,295,435.0,75.0,5.0,80.0,283.0,1.0,1.0,247.0,548.0,0.223,0.317,0.39,0.706,760.0,35.0,30.0,11.0,21.0,21.0,18.0,0.264,89.0,98.0
timesfacingopp,"vs. RP, 2nd",21.0,,70.0,62.0,14,22.0,7.0,1.0,2.0,14.0,0.0,0.0,4.0,13.0,0.355,0.397,0.597,0.994,37.0,0.0,1.0,2.0,1.0,1.0,0.0,0.417,162.0,152.0
timesfacingopp,"vs. RP, 3rd+",3.0,,9.0,6.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.167,0.444,0.667,1.111,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,189.0
power,vs. Power,105.0,,1324.0,1157.0,150,232.0,45.0,3.0,40.0,142.0,17.0,3.0,136.0,388.0,0.201,0.29,0.348,0.638,403.0,16.0,14.0,5.0,12.0,3.0,9.0,0.259,71.0,93.0
power,vs. avg.P/F,100.0,,1445.0,1284.0,184,324.0,57.0,7.0,59.0,178.0,13.0,8.0,127.0,344.0,0.252,0.327,0.445,0.773,572.0,17.0,19.0,9.0,6.0,9.0,7.0,0.299,105.0,112.0
power,vs. Finesse,121.0,,2605.0,2305.0,365,593.0,130.0,8.0,116.0,352.0,25.0,7.0,238.0,543.0,0.257,0.331,0.472,0.803,1087.0,38.0,27.0,14.0,20.0,22.0,18.0,0.286,112.0,111.0
gbfbpitch,vs. Fly Ball,122.0,,2130.0,1858.0,295,436.0,88.0,7.0,95.0,285.0,12.0,5.0,215.0,506.0,0.235,0.32,0.443,0.763,823.0,22.0,26.0,14.0,17.0,18.0,10.0,0.268,102.0,106.0
gbfbpitch,vs. avg.F/G,116.0,,1988.0,1756.0,242,432.0,81.0,8.0,76.0,233.0,23.0,6.0,185.0,459.0,0.246,0.323,0.431,0.754,757.0,31.0,21.0,11.0,15.0,8.0,16.0,0.288,100.0,109.0
gbfbpitch,vs. GrndBall,99.0,,1256.0,1132.0,162,281.0,63.0,3.0,44.0,154.0,20.0,7.0,101.0,310.0,0.248,0.315,0.426,0.741,482.0,18.0,13.0,3.0,6.0,8.0,8.0,0.302,97.0,107.0
hitloc,To Infield,143.0,,1601.0,1571.0,39,130.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.083,0.083,0.083,0.166,131.0,71.0,0.0,28.0,2.0,0.0,30.0,0.083,-55.0,99.0
hitloc,To Outfield,143.0,,1935.0,1899.0,628,1019.0,231.0,18.0,215.0,619.0,0.0,0.0,0.0,0.0,0.537,0.527,1.017,1.543,1931.0,0.0,0.0,0.0,36.0,0.0,4.0,0.467,299.0,104.0
hitloc,Ball In Play,143.0,,3322.0,3256.0,323,934.0,232.0,18.0,0.0,308.0,0.0,0.0,0.0,0.0,0.287,0.284,0.369,0.653,1202.0,71.0,0.0,28.0,38.0,0.0,34.0,0.284,74.0,96.0
hitloc,Not in Play,143.0,,2052.0,1490.0,376,215.0,0.0,0.0,215.0,364.0,55.0,18.0,501.0,1275.0,0.144,0.378,0.577,0.956,860.0,0.0,60.0,0.0,0.0,34.0,0.0,,151.0,122.0
hitloc,Fair Terr,143.0,,3449.0,3383.0,667,1149.0,232.0,18.0,215.0,652.0,0.0,0.0,0.0,0.0,0.34,0.336,0.61,0.945,2062.0,71.0,0.0,28.0,38.0,0.0,34.0,0.291,146.0,107.0
hitloc,Foul Terr,63.0,,87.0,87.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,
hitloc,Pulled-RHB,142.0,,651.0,647.0,147,269.0,75.0,2.0,53.0,144.0,0.0,0.0,0.0,0.0,0.416,0.414,0.784,1.197,507.0,17.0,0.0,1.0,3.0,0.0,11.0,0.362,210.0,105.0
hitloc,Up Mdle-RHB,143.0,,1209.0,1184.0,243,366.0,54.0,4.0,80.0,239.0,0.0,0.0,0.0,0.0,0.309,0.306,0.564,0.87,668.0,35.0,0.0,13.0,12.0,0.0,12.0,0.256,126.0,118.0
