Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
parks,PIT-PNC Pk,27.0,2.0,78.0,68.0,10,16.0,4.0,1.0,0.0,10.0,0.0,0.0,9.0,18.0,0.235,0.325,0.324,0.648,22.0,2.0,0.0,1.0,0.0,0.0,0.0,0.32,89.0,80.0
parks,CLE-Progressive,52.0,5.0,179.0,162.0,16,32.0,4.0,0.0,8.0,16.0,1.0,1.0,15.0,50.0,0.198,0.263,0.37,0.633,60.0,4.0,0.0,0.0,2.0,0.0,3.0,0.226,81.0,74.0
parks,OAK-Coliseum,39.0,4.0,149.0,137.0,14,30.0,3.0,1.0,7.0,13.0,3.0,0.0,9.0,31.0,0.219,0.277,0.409,0.686,56.0,1.0,2.0,0.0,0.0,1.0,0.0,0.232,95.0,96.0
parks,TOR-Rogers Ctr,29.0,3.0,103.0,96.0,5,16.0,2.0,1.0,2.0,4.0,3.0,0.0,4.0,24.0,0.167,0.223,0.271,0.494,26.0,1.0,3.0,0.0,0.0,0.0,0.0,0.2,42.0,41.0
parks,SEA-T-Mobile Pk,40.0,4.0,165.0,154.0,21,42.0,5.0,0.0,7.0,21.0,2.0,0.0,8.0,30.0,0.273,0.311,0.442,0.753,68.0,3.0,1.0,1.0,1.0,1.0,1.0,0.297,115.0,122.0
parks,MIN-Target Field,100.0,9.0,346.0,315.0,48,84.0,21.0,0.0,12.0,47.0,2.0,4.0,22.0,75.0,0.267,0.312,0.448,0.76,141.0,7.0,1.0,2.0,5.0,0.0,1.0,0.309,117.0,103.0
parks,TBR-TropicanaFld,35.0,3.0,105.0,100.0,5,19.0,2.0,0.0,3.0,5.0,1.0,0.0,3.0,36.0,0.19,0.221,0.3,0.521,30.0,2.0,1.0,1.0,0.0,0.0,0.0,0.262,49.0,52.0
parks,CHC-Wrigley Fld,42.0,3.0,121.0,109.0,19,34.0,7.0,0.0,5.0,17.0,7.0,0.0,8.0,27.0,0.312,0.35,0.514,0.864,56.0,2.0,0.0,1.0,3.0,0.0,0.0,0.363,146.0,129.0
parks,NYY-Yankee Stad3,34.0,3.0,117.0,102.0,12,22.0,5.0,0.0,3.0,12.0,1.0,0.0,12.0,30.0,0.216,0.31,0.353,0.663,36.0,0.0,2.0,1.0,0.0,2.0,0.0,0.275,92.0,91.0
platparks,as RHB@LAA-Angel Stad,3.0,,83.0,74.0,5,17.0,5.0,0.0,1.0,5.0,0.0,0.0,7.0,17.0,0.23,0.313,0.338,0.651,25.0,3.0,2.0,0.0,0.0,0.0,0.0,0.286,89.0,81.0
platparks,as LHB@LAA-Angel Stad,3.0,,25.0,23.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.13,0.2,0.13,0.33,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.158,-1.0,-11.0
platparks,as RHB@BAL-Camden Yards,4.0,,101.0,90.0,8,22.0,4.0,0.0,4.0,7.0,1.0,1.0,8.0,12.0,0.244,0.32,0.422,0.742,38.0,2.0,2.0,1.0,0.0,1.0,1.0,0.243,113.0,83.0
platparks,as LHB@BAL-Camden Yards,4.0,,55.0,52.0,12,16.0,3.0,0.0,2.0,11.0,3.0,0.0,2.0,9.0,0.308,0.333,0.481,0.814,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.341,132.0,99.0
platparks,as RHB@BOS-Fenway Pk,4.0,,103.0,101.0,8,28.0,4.0,0.0,5.0,8.0,2.0,0.0,2.0,21.0,0.277,0.291,0.465,0.757,47.0,6.0,0.0,0.0,0.0,0.0,0.0,0.307,114.0,84.0
platparks,as LHB@BOS-Fenway Pk,4.0,,43.0,42.0,6,14.0,2.0,0.0,2.0,6.0,0.0,0.0,1.0,8.0,0.333,0.349,0.524,0.873,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.375,148.0,125.0
platparks,as RHB@CHC-Wrigley Fld,3.0,,69.0,64.0,9,18.0,2.0,0.0,4.0,9.0,2.0,0.0,3.0,17.0,0.281,0.304,0.5,0.804,32.0,1.0,0.0,0.0,2.0,0.0,0.0,0.311,127.0,116.0
platparks,as LHB@CHC-Wrigley Fld,3.0,,52.0,45.0,10,16.0,5.0,0.0,1.0,8.0,5.0,0.0,5.0,10.0,0.356,0.412,0.533,0.945,24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.429,171.0,147.0
platparks,as RHB@CHW-Guaranteed,9.0,,207.0,191.0,21,43.0,5.0,1.0,7.0,21.0,6.0,3.0,14.0,55.0,0.225,0.275,0.372,0.647,71.0,3.0,0.0,0.0,2.0,1.0,2.0,0.275,85.0,74.0
platparks,as LHB@CHW-Guaranteed,9.0,,109.0,93.0,11,19.0,1.0,0.0,4.0,10.0,7.0,1.0,11.0,25.0,0.204,0.283,0.344,0.627,32.0,1.0,0.0,3.0,2.0,0.0,0.0,0.227,81.0,82.0
platparks,as RHB@CLE-Progressive,5.0,,101.0,91.0,10,17.0,2.0,0.0,5.0,10.0,0.0,1.0,8.0,33.0,0.187,0.248,0.374,0.621,34.0,2.0,0.0,0.0,2.0,0.0,1.0,0.218,77.0,68.0
platparks,as LHB@CLE-Progressive,5.0,,78.0,71.0,6,15.0,2.0,0.0,3.0,6.0,1.0,0.0,7.0,17.0,0.211,0.282,0.366,0.648,26.0,2.0,0.0,0.0,0.0,0.0,2.0,0.235,86.0,82.0
platparks,as RHB@DET-Comerica Pk,7.0,,162.0,151.0,17,28.0,7.0,0.0,2.0,15.0,3.0,0.0,5.0,32.0,0.185,0.235,0.272,0.506,41.0,6.0,5.0,0.0,1.0,0.0,1.0,0.22,47.0,42.0
platparks,as LHB@DET-Comerica Pk,7.0,,101.0,83.0,10,23.0,1.0,1.0,3.0,10.0,3.0,0.0,15.0,21.0,0.277,0.384,0.422,0.806,35.0,0.0,0.0,2.0,1.0,0.0,1.0,0.333,134.0,134.0
platparks,as RHB@HOU-MinuteMaidPk,3.0,,70.0,62.0,12,19.0,4.0,1.0,3.0,11.0,2.0,0.0,8.0,16.0,0.306,0.386,0.548,0.934,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.372,166.0,156.0
