Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as LHB@PHI-CitizensBank,3.0,,49.0,45.0,8,12.0,2.0,0.0,5.0,8.0,0.0,0.0,2.0,21.0,0.267,0.327,0.644,0.971,29.0,0.0,2.0,0.0,0.0,1.0,0.0,0.368,144.0,162.0
platparks,as RHB@SEA-T-Mobile Pk,2.0,,54.0,50.0,6,12.0,1.0,1.0,4.0,6.0,0.0,0.0,3.0,17.0,0.24,0.296,0.54,0.836,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.276,111.0,132.0
platparks,as LHB@SEA-T-Mobile Pk,2.0,,24.0,21.0,6,6.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,8.0,0.286,0.375,0.619,0.994,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.364,153.0,209.0
platparks,as RHB@TBR-TropicanaFld,10.0,,259.0,235.0,27,57.0,9.0,0.0,6.0,26.0,1.0,3.0,21.0,69.0,0.243,0.306,0.357,0.664,84.0,2.0,1.0,1.0,1.0,1.0,0.0,0.317,73.0,97.0
platparks,as LHB@TBR-TropicanaFld,10.0,,124.0,108.0,7,23.0,3.0,1.0,1.0,5.0,2.0,0.0,14.0,39.0,0.213,0.306,0.287,0.593,31.0,2.0,1.0,0.0,1.0,2.0,1.0,0.319,58.0,76.0
platparks,as RHB@TOR-Rogers Ctr,4.0,,92.0,86.0,12,22.0,3.0,0.0,1.0,12.0,0.0,0.0,5.0,17.0,0.256,0.293,0.326,0.619,28.0,2.0,0.0,0.0,1.0,0.0,0.0,0.304,63.0,75.0
platparks,as LHB@TOR-Rogers Ctr,4.0,,48.0,42.0,2,12.0,2.0,0.0,1.0,2.0,0.0,2.0,6.0,14.0,0.286,0.375,0.405,0.78,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407,105.0,141.0
platparks,as RHB@TEX-GlbLifeField,4.0,,97.0,88.0,14,22.0,2.0,0.0,5.0,14.0,2.0,0.0,5.0,21.0,0.25,0.302,0.443,0.745,39.0,2.0,2.0,0.0,1.0,1.0,1.0,0.27,92.0,111.0
platparks,as LHB@TEX-GlbLifeField,4.0,,53.0,46.0,2,8.0,4.0,0.0,1.0,2.0,0.0,1.0,6.0,10.0,0.174,0.269,0.326,0.595,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,55.0,66.0
platparks,as RHB@TOR-Sahlen Field,2.0,,62.0,58.0,15,19.0,7.0,0.0,7.0,15.0,0.0,0.0,4.0,11.0,0.328,0.371,0.81,1.181,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,195.0,174.0
platparks,as LHB@TOR-Sahlen Field,2.0,,24.0,19.0,5,4.0,0.0,0.0,4.0,5.0,0.0,0.0,5.0,6.0,0.211,0.375,0.842,1.217,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,253.0
platparks,as RHB@TOR-TD Ballpark,3.0,,80.0,76.0,12,23.0,3.0,0.0,5.0,12.0,2.0,0.0,4.0,17.0,0.303,0.338,0.539,0.877,41.0,2.0,0.0,0.0,0.0,0.0,2.0,0.333,124.0,107.0
platparks,as LHB@TOR-TD Ballpark,3.0,,36.0,35.0,3,9.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,13.0,0.257,0.278,0.429,0.706,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.381,81.0,95.0
