Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as RHB@PIT-PNC Pk,10.0,,299.0,268.0,51,74.0,17.0,7.0,10.0,50.0,3.0,1.0,25.0,56.0,0.276,0.347,0.504,0.851,135.0,8.0,4.0,2.0,0.0,3.0,1.0,0.317,138.0,136.0
platparks,as LHB@PIT-PNC Pk,10.0,,104.0,84.0,13,22.0,7.0,0.0,4.0,13.0,0.0,0.0,15.0,19.0,0.262,0.394,0.488,0.882,41.0,1.0,4.0,0.0,1.0,1.0,0.0,0.29,149.0,136.0
platparks,as RHB@SDP-Petco Pk,3.0,,74.0,65.0,10,21.0,4.0,0.0,6.0,9.0,1.0,0.0,5.0,8.0,0.323,0.392,0.662,1.053,43.0,3.0,3.0,0.0,1.0,1.0,1.0,0.288,192.0,194.0
platparks,as LHB@SDP-Petco Pk,3.0,,41.0,36.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.083,0.195,0.083,0.278,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.125,-16.0,-14.0
platparks,as RHB@SFG-Oracle Park,3.0,,87.0,79.0,11,21.0,3.0,0.0,2.0,11.0,1.0,0.0,3.0,19.0,0.266,0.298,0.38,0.677,30.0,2.0,1.0,3.0,1.0,0.0,0.0,0.322,91.0,95.0
platparks,as LHB@SFG-Oracle Park,3.0,,26.0,22.0,2,6.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,7.0,0.273,0.385,0.409,0.794,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,127.0,124.0
platparks,as LHB@STL-Busch Stad 3,72.0,,719.0,647.0,61,148.0,36.0,2.0,6.0,59.0,10.0,3.0,58.0,161.0,0.229,0.3,0.318,0.618,206.0,3.0,9.0,2.0,3.0,3.0,7.0,0.294,76.0,92.0
platparks,as RHB@STL-Busch Stad 3,72.0,,1881.0,1681.0,206,415.0,75.0,5.0,58.0,199.0,31.0,5.0,146.0,404.0,0.247,0.315,0.401,0.716,674.0,37.0,26.0,15.0,12.0,11.0,14.0,0.29,102.0,107.0
platparks,as RHB@WSN-Natls Park,3.0,,71.0,64.0,9,16.0,5.0,0.0,3.0,9.0,0.0,1.0,4.0,17.0,0.25,0.29,0.469,0.759,30.0,2.0,0.0,2.0,1.0,0.0,0.0,0.289,111.0,97.0
platparks,as LHB@WSN-Natls Park,3.0,,41.0,34.0,5,8.0,1.0,2.0,2.0,5.0,0.0,0.0,4.0,11.0,0.235,0.366,0.559,0.925,19.0,0.0,3.0,0.0,0.0,1.0,0.0,0.286,158.0,142.0
