Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
parks,STL-Busch Stad 3,50.0,3.0,116.0,98.0,7,19.0,5.0,1.0,1.0,6.0,0.0,0.0,15.0,22.0,0.194,0.313,0.296,0.609,29.0,1.0,2.0,1.0,0.0,1.0,1.0,0.24,79.0,83.0
parks,ARI-Chase Field,1066.0,71.0,2678.0,2391.0,324,599.0,144.0,18.0,59.0,307.0,26.0,3.0,238.0,622.0,0.251,0.323,0.4,0.723,956.0,53.0,22.0,15.0,11.0,10.0,12.0,0.314,110.0,93.0
parks,NYM-Citi Field,47.0,3.0,121.0,102.0,8,22.0,2.0,0.0,1.0,7.0,1.0,0.0,11.0,26.0,0.216,0.316,0.265,0.581,27.0,2.0,4.0,2.0,0.0,0.0,1.0,0.28,72.0,73.0
parks,PHI-CitizensBank,64.0,4.0,159.0,145.0,18,35.0,5.0,1.0,4.0,18.0,0.0,0.0,9.0,37.0,0.241,0.288,0.372,0.661,54.0,1.0,1.0,3.0,1.0,1.0,1.0,0.295,91.0,83.0
parks,COL-Coors Fld,139.0,9.0,367.0,323.0,37,76.0,22.0,3.0,9.0,36.0,1.0,0.0,37.0,81.0,0.235,0.317,0.406,0.723,131.0,4.0,3.0,1.0,3.0,2.0,2.0,0.284,109.0,84.0
parks,LAD-Dodger Stad,135.0,9.0,322.0,290.0,21,52.0,13.0,0.0,7.0,21.0,2.0,3.0,25.0,92.0,0.179,0.254,0.297,0.55,86.0,3.0,4.0,3.0,0.0,1.0,3.0,0.236,60.0,59.0
parks,TEX-GlbLifeField,18.0,2.0,67.0,59.0,7,11.0,3.0,0.0,2.0,7.0,1.0,0.0,6.0,16.0,0.186,0.254,0.339,0.593,20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.209,71.0,67.0
parks,CIN-GreatAmer BP,56.0,3.0,144.0,115.0,27,29.0,5.0,1.0,4.0,25.0,1.0,0.0,23.0,36.0,0.252,0.396,0.417,0.813,48.0,3.0,5.0,0.0,1.0,2.0,0.0,0.329,138.0,109.0
parks,MIA-loanDepot pk,47.0,3.0,113.0,101.0,4,19.0,4.0,0.0,1.0,3.0,0.0,0.0,9.0,31.0,0.188,0.268,0.257,0.525,26.0,2.0,2.0,1.0,0.0,0.0,3.0,0.261,54.0,59.0
parks,WSN-Natls Park,60.0,4.0,161.0,136.0,18,27.0,2.0,0.0,8.0,17.0,1.0,2.0,19.0,37.0,0.199,0.317,0.39,0.706,53.0,0.0,5.0,0.0,1.0,1.0,3.0,0.207,105.0,87.0
parks,SFG-Oracle Park,89.0,6.0,227.0,209.0,29,49.0,16.0,2.0,3.0,28.0,0.0,0.0,15.0,45.0,0.234,0.288,0.373,0.661,78.0,4.0,1.0,0.0,1.0,1.0,4.0,0.284,91.0,87.0
parks,SDP-Petco Pk,151.0,10.0,376.0,348.0,41,87.0,18.0,1.0,8.0,38.0,2.0,2.0,25.0,100.0,0.25,0.299,0.376,0.676,131.0,9.0,0.0,2.0,1.0,1.0,4.0,0.328,96.0,94.0
parks,PIT-PNC Pk,46.0,3.0,114.0,102.0,12,22.0,6.0,0.0,4.0,11.0,0.0,0.0,10.0,29.0,0.216,0.292,0.392,0.684,40.0,0.0,1.0,1.0,0.0,1.0,0.0,0.261,97.0,87.0
parks,OAK-Coliseum,21.0,2.0,67.0,61.0,2,7.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,11.0,0.115,0.179,0.164,0.343,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.12,1.0,1.0
