Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
hitloc,Up Mdle-RHB,144.0,,1032.0,1012.0,167,339.0,45.0,10.0,36.0,166.0,0.0,0.0,0.0,0.0,0.335,0.329,0.506,0.835,512.0,35.0,0.0,2.0,18.0,0.0,8.0,0.305,133.0,114.0
hitloc,Opp Fld-RHB,130.0,,378.0,368.0,70,123.0,23.0,2.0,17.0,70.0,0.0,0.0,0.0,0.0,0.334,0.327,0.546,0.873,201.0,1.0,0.0,2.0,8.0,0.0,2.0,0.295,142.0,117.0
hitloc,Pulled-LHB,123.0,,452.0,446.0,105,162.0,35.0,6.0,36.0,102.0,0.0,0.0,0.0,0.0,0.363,0.361,0.711,1.072,317.0,6.0,0.0,3.0,3.0,0.0,4.0,0.305,195.0,112.0
hitloc,Up Mdle-LHB,135.0,,784.0,772.0,101,247.0,39.0,13.0,17.0,97.0,0.0,0.0,0.0,0.0,0.32,0.317,0.47,0.787,363.0,22.0,0.0,5.0,7.0,0.0,6.0,0.302,120.0,97.0
hitloc,Opp Fld-LHB,113.0,,270.0,265.0,37,88.0,21.0,1.0,8.0,37.0,0.0,0.0,0.0,0.0,0.332,0.328,0.509,0.838,135.0,2.0,0.0,2.0,3.0,0.0,0.0,0.308,134.0,106.0
hitloc,Unknown Loc,18.0,,17.0,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0
traj,Ground Balls,145.0,,1459.0,1459.0,131,354.0,36.0,4.0,0.0,123.0,0.0,0.0,0.0,0.0,0.243,0.243,0.273,0.515,398.0,95.0,0.0,0.0,0.0,0.0,33.0,0.243,47.0,107.0
traj,Fly Balls,145.0,,1153.0,1121.0,301,255.0,47.0,9.0,151.0,300.0,0.0,0.0,0.0,0.0,0.227,0.221,0.69,0.911,773.0,0.0,0.0,0.0,32.0,0.0,1.0,0.104,144.0,99.0
traj,Line Drives,144.0,,862.0,851.0,177,551.0,127.0,20.0,15.0,176.0,0.0,0.0,0.0,0.0,0.647,0.639,0.897,1.536,763.0,0.0,0.0,0.0,11.0,0.0,0.0,0.633,331.0,101.0
traj,Bunts,28.0,,30.0,14.0,4,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.357,0.357,0.357,0.714,5.0,0.0,0.0,16.0,0.0,0.0,0.0,0.357,105.0,86.0
opp,Inter-League,253.0,19.0,712.0,632.0,87,164.0,42.0,4.0,22.0,84.0,11.0,3.0,67.0,174.0,0.259,0.331,0.443,0.774,280.0,21.0,3.0,5.0,5.0,2.0,3.0,0.322,118.0,115.0
opp,Los Angeles Angels,66.0,7.0,271.0,244.0,29,59.0,13.0,0.0,7.0,27.0,5.0,1.0,25.0,69.0,0.242,0.317,0.381,0.698,93.0,7.0,2.0,0.0,0.0,1.0,3.0,0.31,98.0,88.0
opp,Baltimore Orioles,71.0,7.0,267.0,237.0,37,64.0,12.0,6.0,8.0,34.0,0.0,1.0,23.0,51.0,0.27,0.333,0.473,0.806,112.0,3.0,2.0,0.0,5.0,0.0,1.0,0.306,126.0,96.0
opp,Boston Red Sox,61.0,6.0,242.0,217.0,35,61.0,11.0,2.0,5.0,33.0,7.0,1.0,21.0,73.0,0.281,0.347,0.419,0.766,91.0,3.0,2.0,0.0,2.0,0.0,2.0,0.397,117.0,104.0
opp,Chicago Cubs,30.0,3.0,113.0,104.0,12,26.0,6.0,0.0,2.0,11.0,3.0,0.0,8.0,28.0,0.25,0.31,0.365,0.675,38.0,4.0,1.0,0.0,0.0,0.0,0.0,0.324,92.0,77.0
opp,Chicago White Sox,126.0,13.0,451.0,408.0,45,81.0,12.0,0.0,17.0,45.0,12.0,2.0,37.0,143.0,0.199,0.267,0.353,0.62,144.0,4.0,2.0,1.0,3.0,1.0,2.0,0.255,75.0,82.0
opp,Cincinnati Reds,48.0,3.0,121.0,109.0,23,32.0,9.0,1.0,6.0,22.0,1.0,1.0,11.0,31.0,0.294,0.355,0.56,0.915,61.0,2.0,0.0,0.0,1.0,0.0,2.0,0.356,155.0,144.0
opp,Cleveland Indians,182.0,19.0,658.0,589.0,65,119.0,20.0,3.0,18.0,64.0,10.0,1.0,57.0,185.0,0.202,0.273,0.338,0.611,199.0,12.0,3.0,1.0,7.0,1.0,4.0,0.257,73.0,68.0
