Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as LHB@COL-Coors Fld,2.0,,36.0,33.0,3,7.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,8.0,0.212,0.278,0.364,0.641,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,88.0,69.0
platparks,as RHB@DET-Comerica Pk,3.0,,43.0,35.0,4,7.0,1.0,0.0,2.0,4.0,1.0,0.0,3.0,3.0,0.2,0.349,0.4,0.749,14.0,3.0,5.0,0.0,0.0,1.0,0.0,0.167,121.0,110.0
platparks,as LHB@DET-Comerica Pk,3.0,,80.0,70.0,11,17.0,3.0,0.0,1.0,9.0,1.0,1.0,9.0,21.0,0.243,0.338,0.329,0.666,23.0,1.0,1.0,0.0,0.0,0.0,1.0,0.333,98.0,94.0
platparks,as RHB@HOU-MinuteMaidPk,10.0,,163.0,148.0,10,28.0,4.0,0.0,6.0,10.0,0.0,0.0,13.0,41.0,0.189,0.264,0.338,0.602,50.0,2.0,2.0,0.0,0.0,0.0,0.0,0.218,76.0,66.0
platparks,as LHB@HOU-MinuteMaidPk,10.0,,208.0,187.0,22,38.0,13.0,0.0,6.0,22.0,0.0,1.0,19.0,58.0,0.203,0.284,0.369,0.653,69.0,3.0,2.0,0.0,0.0,0.0,0.0,0.26,91.0,79.0
platparks,as RHB@LAD-Dodger Stad,2.0,,42.0,40.0,3,5.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,15.0,0.125,0.167,0.275,0.442,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,28.0,20.0
platparks,as LHB@LAD-Dodger Stad,2.0,,19.0,19.0,2,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.053,0.053,0.211,0.263,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,-25.0
platparks,as RHB@MIN-Target Field,3.0,,62.0,57.0,4,14.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,19.0,0.246,0.279,0.316,0.594,18.0,1.0,2.0,1.0,1.0,0.0,0.0,0.342,75.0,66.0
platparks,as LHB@MIN-Target Field,3.0,,55.0,50.0,10,14.0,1.0,0.0,5.0,10.0,1.0,0.0,5.0,11.0,0.28,0.345,0.6,0.945,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.265,172.0,141.0
platparks,as LHB@NYY-Yankee Stad3,4.0,,75.0,68.0,6,14.0,4.0,0.0,3.0,6.0,1.0,0.0,6.0,21.0,0.206,0.27,0.397,0.667,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,94.0,102.0
