Category,Split,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
platparks,as RHB@NYM-Citi Field,3.0,,48.0,46.0,7,11.0,1.0,0.0,4.0,7.0,1.0,0.0,2.0,17.0,0.239,0.271,0.522,0.793,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28,115.0,132.0
platparks,as RHB@PHI-CitizensBank,4.0,,70.0,63.0,8,15.0,2.0,0.0,2.0,8.0,1.0,0.0,5.0,23.0,0.238,0.314,0.365,0.679,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.342,89.0,90.0
platparks,as LHB@PHI-CitizensBank,4.0,,78.0,67.0,4,13.0,3.0,0.0,1.0,4.0,0.0,0.0,9.0,16.0,0.194,0.295,0.284,0.578,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.235,63.0,63.0
platparks,as RHB@PIT-PNC Pk,10.0,,232.0,207.0,38,60.0,16.0,1.0,5.0,35.0,6.0,1.0,21.0,54.0,0.29,0.362,0.449,0.811,93.0,6.0,3.0,0.0,1.0,1.0,2.0,0.369,125.0,127.0
platparks,as LHB@PIT-PNC Pk,10.0,,162.0,142.0,27,43.0,8.0,1.0,7.0,24.0,0.0,1.0,16.0,26.0,0.303,0.377,0.521,0.898,74.0,3.0,2.0,0.0,2.0,1.0,1.0,0.324,148.0,139.0
platparks,as RHB@SDP-Petco Pk,3.0,,42.0,36.0,2,6.0,0.0,0.0,2.0,2.0,1.0,0.0,6.0,20.0,0.167,0.286,0.333,0.619,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,72.0,77.0
platparks,as LHB@SDP-Petco Pk,3.0,,71.0,68.0,11,17.0,2.0,0.0,5.0,11.0,0.0,0.0,3.0,25.0,0.25,0.282,0.5,0.782,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,113.0,126.0
platparks,as RHB@SFG-Oracle Park,4.0,,58.0,52.0,9,14.0,3.0,0.0,2.0,9.0,0.0,1.0,4.0,17.0,0.269,0.328,0.442,0.77,23.0,1.0,1.0,0.0,1.0,0.0,1.0,0.353,113.0,121.0
platparks,as LHB@SFG-Oracle Park,4.0,,94.0,86.0,6,20.0,2.0,1.0,0.0,6.0,2.0,1.0,8.0,24.0,0.233,0.298,0.279,0.577,24.0,1.0,0.0,0.0,0.0,1.0,2.0,0.323,63.0,64.0
platparks,as LHB@STL-Busch Stad 3,6.0,,133.0,119.0,14,30.0,5.0,1.0,1.0,11.0,2.0,0.0,12.0,29.0,0.252,0.331,0.336,0.667,40.0,2.0,2.0,0.0,0.0,0.0,0.0,0.326,87.0,108.0
platparks,as RHB@STL-Busch Stad 3,6.0,,112.0,99.0,17,26.0,8.0,0.0,7.0,17.0,2.0,0.0,12.0,21.0,0.263,0.348,0.556,0.904,55.0,1.0,1.0,0.0,0.0,1.0,2.0,0.268,147.0,159.0
platparks,as RHB@WSN-Natls Park,3.0,,46.0,42.0,8,12.0,3.0,0.0,2.0,8.0,1.0,2.0,4.0,10.0,0.286,0.348,0.5,0.848,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,133.0,122.0
platparks,as LHB@WSN-Natls Park,3.0,,50.0,43.0,5,8.0,2.0,1.0,1.0,5.0,0.0,0.0,6.0,16.0,0.186,0.28,0.349,0.629,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.259,75.0,67.0
